image_name,count,area,pred_values
15190_right.jpeg,249,0,1
11838_left.jpeg,249,0,1
10489_right.jpeg,14,40,0
15794_right.jpeg,14,0,0
16009_right.jpeg,14,0,0
14784_left.jpeg,174,18652,1
12056_right.jpeg,174,0,1
15003_right.jpeg,174,0,1
13482_right.jpeg,174,28,1
12139_right.jpeg,174,0,1
1586_right.jpeg,174,0,1
16221_left.jpeg,174,0,1
12089_left.jpeg,174,0,1
14328_right.jpeg,174,0,1
13673_left.jpeg,174,0,1
15857_right.jpeg,174,0,1
11833_right.jpeg,78,758,1
15347_left.jpeg,78,14,1
12225_left.jpeg,78,9,1
13975_right.jpeg,78,0,1
16395_left.jpeg,78,0,1
12042_left.jpeg,78,0,1
12441_right.jpeg,5,4,0
1162_left.jpeg,5,0,0
14114_right.jpeg,154,1052,1
15088_left.jpeg,118,622,1
10924_right.jpeg,12,279,0
12187_left.jpeg,347,2630,1
16407_left.jpeg,347,0,1
14773_right.jpeg,347,0,1
11043_left.jpeg,347,0,1
11023_right.jpeg,347,0,1
14313_left.jpeg,347,0,1
13081_left.jpeg,347,0,1
14463_right.jpeg,347,0,1
10688_left.jpeg,347,8,1
14175_left.jpeg,347,0,1
13206_left.jpeg,347,0,1
15136_right.jpeg,28,1137,0
14685_left.jpeg,28,0,0
14638_left.jpeg,28,5,0
14082_right.jpeg,28,0,0
12260_left.jpeg,28,33,0
11949_left.jpeg,28,0,0
15360_left.jpeg,28,53,0
10954_right.jpeg,28,0,0
1480_right.jpeg,28,0,0
12247_left.jpeg,24,251,0
1424_left.jpeg,24,37,0
11301_right.jpeg,24,1,0
1638_right.jpeg,147,3536,1
14943_right.jpeg,199,12609,1
14367_right.jpeg,199,3,1
11031_left.jpeg,199,0,1
13821_left.jpeg,199,36,1
11871_left.jpeg,199,0,1
14656_left.jpeg,199,0,1
13420_right.jpeg,199,0,1
119_left.jpeg,142,7370,1
16205_left.jpeg,142,2,1
14829_right.jpeg,142,173,1
12010_left.jpeg,142,0,1
16419_left.jpeg,142,0,1
15312_left.jpeg,142,0,1
16398_right.jpeg,142,0,1
14292_right.jpeg,142,0,1
10989_right.jpeg,142,0,1
11048_left.jpeg,142,0,1
16524_right.jpeg,142,0,1
14762_left.jpeg,142,0,1
1509_left.jpeg,797,16348,1
14130_right.jpeg,797,14,1
15428_left.jpeg,797,0,1
13271_left.jpeg,797,28,1
15859_left.jpeg,797,0,1
14778_right.jpeg,124,3782,1
16027_right.jpeg,124,0,1
14648_left.jpeg,123,2230,1
10994_right.jpeg,123,18,1
12567_left.jpeg,123,0,1
14158_left.jpeg,123,10,1
14904_right.jpeg,123,7,1
13051_left.jpeg,123,0,1
14384_right.jpeg,123,1,1
13177_left.jpeg,165,2297,1
14457_left.jpeg,165,336,1
1540_left.jpeg,165,0,1
10787_left.jpeg,165,0,1
16109_left.jpeg,165,7,1
12256_right.jpeg,165,0,1
1374_right.jpeg,165,0,1
14939_left.jpeg,165,0,1
12074_right.jpeg,165,30,1
1296_left.jpeg,165,0,1
10974_left.jpeg,80,4110,1
15200_right.jpeg,235,2087,1
15873_left.jpeg,235,0,1
14724_left.jpeg,235,0,1
12129_left.jpeg,69,592,1
12147_right.jpeg,507,4784,1
13408_right.jpeg,76,804,1
1427_left.jpeg,76,0,1
11889_right.jpeg,171,1336,1
16257_left.jpeg,171,0,1
14564_right.jpeg,171,0,1
15011_right.jpeg,9,149,0
14026_left.jpeg,9,86,0
14549_right.jpeg,9,4,0
15490_right.jpeg,100,654,1
11314_right.jpeg,100,99,1
13101_left.jpeg,100,0,1
15958_right.jpeg,100,0,1
1600_left.jpeg,100,0,1
13259_left.jpeg,100,22,1
15796_right.jpeg,100,14,1
13933_right.jpeg,83,1853,1
14891_right.jpeg,83,0,1
13220_left.jpeg,83,0,1
1111_right.jpeg,143,3279,1
12630_left.jpeg,143,0,1
12144_left.jpeg,143,0,1
14460_left.jpeg,143,0,1
15003_left.jpeg,130,985,1
13798_right.jpeg,130,0,1
14311_right.jpeg,130,0,1
11091_right.jpeg,27,560,0
13325_left.jpeg,134,3595,1
16217_right.jpeg,134,0,1
15696_left.jpeg,134,0,1
15282_left.jpeg,134,0,1
10325_left.jpeg,134,6,1
1432_right.jpeg,134,0,1
15775_right.jpeg,70,1662,1
12563_right.jpeg,70,0,1
16101_right.jpeg,70,0,1
14587_left.jpeg,313,8525,1
14628_right.jpeg,313,11,1
12214_right.jpeg,197,8625,1
13448_right.jpeg,34,1903,1
14279_left.jpeg,34,0,1
1020_right.jpeg,34,0,1
11209_right.jpeg,470,5560,1
14899_right.jpeg,470,23,1
14199_left.jpeg,470,48,1
16268_left.jpeg,470,0,1
1427_right.jpeg,470,0,1
12128_left.jpeg,124,2401,1
12127_left.jpeg,124,0,1
14339_right.jpeg,124,0,1
11845_right.jpeg,124,0,1
14698_right.jpeg,124,6,1
15193_right.jpeg,124,0,1
14773_left.jpeg,124,0,1
14181_right.jpeg,158,2062,1
15835_right.jpeg,158,6,1
14753_right.jpeg,158,0,1
10996_left.jpeg,158,0,1
11833_left.jpeg,158,563,1
14961_left.jpeg,158,0,1
15040_right.jpeg,229,4485,1
16036_right.jpeg,229,1,1
13220_right.jpeg,229,0,1
14375_left.jpeg,229,0,1
14254_left.jpeg,111,2316,1
1212_right.jpeg,111,0,1
13534_left.jpeg,111,0,1
14650_right.jpeg,111,11,1
16418_left.jpeg,111,0,1
1212_left.jpeg,111,0,1
15461_left.jpeg,111,0,1
14344_right.jpeg,111,0,1
15502_left.jpeg,111,1,1
14446_left.jpeg,111,8,1
159_right.jpeg,111,0,1
15288_right.jpeg,32,38,1
14144_right.jpeg,32,0,1
14045_right.jpeg,32,1,1
11097_right.jpeg,327,7424,1
14045_left.jpeg,327,0,1
12159_right.jpeg,327,40,1
15554_right.jpeg,327,98,1
12231_left.jpeg,327,0,1
14921_left.jpeg,327,0,1
1588_right.jpeg,29,4509,0
13485_right.jpeg,29,0,0
14905_right.jpeg,29,0,0
1422_left.jpeg,29,0,0
12154_right.jpeg,44,2394,1
12441_left.jpeg,44,0,1
15636_left.jpeg,44,0,1
11222_right.jpeg,144,3810,1
12326_left.jpeg,144,130,1
14097_right.jpeg,144,0,1
13210_left.jpeg,144,0,1
14122_left.jpeg,144,0,1
16374_right.jpeg,1,0,0
12590_right.jpeg,1,0,0
10808_left.jpeg,1,0,0
15482_left.jpeg,1,46,0
13122_left.jpeg,1,1,0
13213_left.jpeg,1,0,0
12238_right.jpeg,1,179,0
11289_left.jpeg,1,13,0
14945_right.jpeg,1,0,0
10822_right.jpeg,1,0,0
14877_left.jpeg,44,295,1
14628_left.jpeg,44,199,1
12307_right.jpeg,97,3108,1
15032_right.jpeg,97,19,1
13014_left.jpeg,154,1848,1
14750_right.jpeg,154,0,1
11229_right.jpeg,50,1584,1
16011_right.jpeg,50,0,1
14749_right.jpeg,405,17357,1
10811_left.jpeg,405,0,1
15631_left.jpeg,405,0,1
14160_right.jpeg,405,0,1
12104_right.jpeg,176,2972,1
10924_left.jpeg,37,316,1
15190_left.jpeg,37,25,1
12630_right.jpeg,37,0,1
15886_left.jpeg,33,1136,1
1507_left.jpeg,326,1730,1
14627_left.jpeg,326,25,1
13961_right.jpeg,326,38,1
13264_right.jpeg,326,0,1
12316_right.jpeg,326,0,1
15216_right.jpeg,326,4,1
16009_left.jpeg,326,0,1
11211_left.jpeg,326,2,1
14986_left.jpeg,196,1007,1
15182_left.jpeg,196,197,1
13320_right.jpeg,196,54,1
13240_left.jpeg,196,2,1
15274_left.jpeg,196,0,1
15522_left.jpeg,196,0,1
14064_left.jpeg,195,1866,1
15574_left.jpeg,195,6,1
15235_right.jpeg,195,0,1
15102_right.jpeg,195,0,1
15197_left.jpeg,195,1,1
14473_right.jpeg,195,0,1
11313_left.jpeg,195,0,1
13130_left.jpeg,195,0,1
15227_left.jpeg,771,9405,1
15211_right.jpeg,771,0,1
15159_right.jpeg,771,0,1
119_right.jpeg,771,123,1
16148_left.jpeg,771,0,1
13278_left.jpeg,771,4,1
14982_left.jpeg,771,0,1
11590_left.jpeg,771,0,1
13158_left.jpeg,771,0,1
15563_left.jpeg,153,7085,1
14716_left.jpeg,51,132,1
15436_right.jpeg,51,99,1
13240_right.jpeg,51,0,1
14979_left.jpeg,291,24123,1
10643_right.jpeg,291,78,1
10408_left.jpeg,291,0,1
15944_right.jpeg,291,0,1
14716_right.jpeg,291,0,1
1152_right.jpeg,630,15534,1
11776_right.jpeg,630,0,1
15300_left.jpeg,125,2476,1
1226_left.jpeg,6,315,0
1532_right.jpeg,6,0,0
11219_right.jpeg,15,103,0
13212_right.jpeg,15,1,0
14834_right.jpeg,148,2365,1
1499_left.jpeg,55,2494,1
14970_left.jpeg,55,1,1
15100_left.jpeg,55,0,1
11013_right.jpeg,487,12446,1
13473_right.jpeg,487,17,1
1449_right.jpeg,487,0,1
15194_right.jpeg,70,1565,1
14285_right.jpeg,70,0,1
14535_left.jpeg,70,0,1
11516_left.jpeg,70,8,1
14449_left.jpeg,70,0,1
11159_right.jpeg,70,0,1
16445_right.jpeg,70,0,1
16351_right.jpeg,70,39,1
11083_right.jpeg,70,0,1
14837_right.jpeg,70,0,1
14601_left.jpeg,70,0,1
14610_left.jpeg,70,67,1
13100_right.jpeg,70,0,1
13276_left.jpeg,70,0,1
10947_right.jpeg,70,0,1
14695_right.jpeg,70,0,1
16510_left.jpeg,70,92,1
16365_left.jpeg,70,0,1
14887_left.jpeg,70,45,1
15418_left.jpeg,70,0,1
14835_left.jpeg,70,0,1
15014_left.jpeg,925,14527,1
15885_right.jpeg,925,0,1
14992_right.jpeg,925,0,1
15144_right.jpeg,925,241,1
12699_left.jpeg,925,71,1
13453_right.jpeg,925,0,1
11183_right.jpeg,925,2,1
14218_left.jpeg,925,0,1
13178_left.jpeg,79,1424,1
14806_right.jpeg,79,6,1
15444_right.jpeg,79,0,1
12676_right.jpeg,79,0,1
11319_left.jpeg,79,0,1
1131_right.jpeg,79,0,1
10109_left.jpeg,79,0,1
12156_left.jpeg,79,0,1
13481_right.jpeg,79,0,1
11053_left.jpeg,79,0,1
11970_right.jpeg,176,4545,1
11807_left.jpeg,271,1275,1
10297_left.jpeg,271,0,1
14638_right.jpeg,18,70,0
15277_right.jpeg,18,0,0
14653_left.jpeg,18,0,0
1514_left.jpeg,18,0,0
10265_left.jpeg,18,0,0
14398_right.jpeg,18,0,0
14979_right.jpeg,18,162,0
1332_right.jpeg,18,0,0
1643_left.jpeg,12,57,0
